source,source_detail,text,rating,date,url,themes,mode
play_store,com.myntra.android,my favourite shopping app,4,2026-08-17,,,rules
play_store,com.myntra.android,"Hands down the best shopping interface. The 'Liquid Glass' update is super smooth, and the personalized suggestions are actually helpu l.",5,2026-08-17,,,rules
play_store,com.myntra.android,had a very good experience,5,2026-08-17,,,rules
play_store,com.myntra.android,amazing experience with myntra it gives very amazing offers ❤️,5,2026-08-17,,,rules
play_store,com.myntra.android,Myntra's service is very good and the products I order are of the best quality.,5,2026-08-17,,quality_doubt,rules
play_store,com.myntra.android,"Although the parcel was received one day late, it was without any reminder from me. The quality of the product is very good.",5,2026-08-17,,quality_doubt|reengagement_gap,rules
play_store,com.myntra.android,"Now days myntra is selling fake products or low quality products. Stop buying things from this application. now this is the high time for offline shopping. these applications are not convenient or provide any services instead they are just selling fake products. Recently I ordered a black comfy shirt from this app brand here&now and I received a fake cheap quality shirt brand name is ""urban buccachi"" and this is not the single case there are multiple incidents in a row.",1,2026-08-17,,quality_doubt,rules
play_store,com.myntra.android,"fast delivery, easy returns, nice quality.",5,2026-08-17,,quality_doubt,rules
play_store,com.myntra.android,No other app is as good as MYNTRA regarding fashion,5,2026-08-17,,,rules
play_store,com.myntra.android,worst experience bad customer support,1,2026-08-17,,,rules
play_store,com.myntra.android,"Awesome Experience of shopping, once my product was showing problem in delivery, but when I raised an issues to the customer service I got the product within 1 day",5,2026-08-17,,,rules
play_store,com.myntra.android,First time purchase nice experience thank you Mantra I'm very happy 😊,5,2026-08-17,,,rules
play_store,com.myntra.android,fast time order keli tyath pan let ani ata maje cash parth karth nahi ani tyan cha helping no. pan nahi lagth ya pakhsha meesho 10 pattin chagal aap ahe 3rd class app😡😡😡😡😡,1,2026-08-17,,,rules
play_store,com.myntra.android,great collection,5,2026-08-17,,,rules
play_store,com.myntra.android,nice for fashion,5,2026-08-17,,,rules
play_store,com.myntra.android,cannot even return an item,1,2026-08-17,,,rules
play_store,com.myntra.android,I am use this app last 6 month this is a very best app for online shopping for you a I will always use this app for shopping,5,2026-08-17,,,rules
play_store,com.myntra.android,very nice quality and first of all delevery time is best,5,2026-08-17,,quality_doubt,rules
play_store,com.myntra.android,myntra has no customer grievance policy. I have ordered a product and it has been sent by vendor without brand tag. And now delivery man has refused to take the return parcel coz of missing brand tag..i tried to contact customer care but it's call is going on waiting only and no return call recieved...what should I do now. how do I return my parcel.,1,2026-08-17,,delivery_return_fear,rules
play_store,com.myntra.android,Myntra is superb,5,2026-08-17,,,rules
play_store,com.myntra.android,Myntra castomar care is very bad no one can connect with castomar care person they delivered different product & not returning Myntra delivery partner ar too rude they don't deliver my product perpously,1,2026-08-17,,,rules
play_store,com.myntra.android,very interesting,5,2026-08-17,,,rules
play_store,com.myntra.android,bestttt shopping app🥰💗💗,5,2026-08-17,,,rules
play_store,com.myntra.android,excellent shopping app,5,2026-08-17,,,rules
play_store,com.myntra.android,product quality are always good,5,2026-08-17,,quality_doubt,rules
play_store,com.myntra.android,"there's room for optimization in the app, it network related",4,2026-08-17,,,rules
play_store,com.myntra.android,good product delievery best,5,2026-08-17,,,rules
play_store,com.myntra.android,wonderfull app I am using for 2 years,5,2026-08-17,,,rules
play_store,com.myntra.android,very good product 🤩😘,5,2026-08-17,,,rules
play_store,com.myntra.android,It shoping is very good 😊,5,2026-08-17,,,rules
play_store,com.myntra.android,"Myntra is one of the best apps for online clothes shopping. It has a huge collection of clothes, shoes, accessories, and fashion brands for men, women, and kids. The app is easy to use, prices and offers are attractive, and delivery is generally convenient. Overall, Myntra is a great choice for anyone looking for stylish and affordable fashion online.",5,2026-08-17,,,rules
play_store,com.myntra.android,good experience with myntra it deliveres best clothes,5,2026-08-17,,,rules
play_store,com.myntra.android,product was so Nice,5,2026-08-17,,,rules
play_store,com.myntra.android,my favourite online shopping store ❤️💝 Myntra 😍🙂,5,2026-08-17,,,rules
play_store,com.myntra.android,The amount of internal server errors on this app is insane. I can just never see the items in my bag or check the orders. It always shows 'try again later'. fix it!,1,2026-08-17,,,rules
play_store,com.myntra.android,"Very disappointed with my order. I received a completely different product, and the product was old/used and had no tag attached. I have already uploaded the photos as proof. Please look into this issue and resolve my return request as soon as possible.",1,2026-08-17,,,rules
play_store,com.myntra.android,"very good experience, amazing!!!",5,2026-08-17,,,rules
play_store,com.myntra.android,sandeep super 👌,5,2026-08-17,,,rules
play_store,com.myntra.android,"very disappointed with the service of myntra receiving completely different product n different size not once but multiple times, even my friend also facing same issues, being the oldest customer i never faced such issues before.",1,2026-08-17,,,rules
play_store,com.myntra.android,"I’m disappointed with Myntra’s return order policy. I was charged ₹23 as a platform fee, and I don’t think this fee should be deducted when I’m returning an order. I would like Myntra to refund the ₹23 platform fee as well. Please review this policy and provide a fair resolution to customers.",1,2026-08-17,,delivery_return_fear,rules
play_store,com.myntra.android,nyc one thanks myntra 😊😊😊👍🏻,5,2026-08-17,,,rules
play_store,com.myntra.android,India's Quality E Commerce app,5,2026-08-17,,quality_doubt,rules
play_store,com.myntra.android,bahut asha oil ha or hair growth v hota mene khud mangwaya good product...,5,2026-08-17,,,rules
play_store,com.myntra.android,best app for Clothes,5,2026-08-17,,,rules
play_store,com.myntra.android,"Easy to use and has a great variety of products. The search, filters, reviews, and delivery tracking are really helpful. Overall, a convenient and reliable shopping app.👌🏻",5,2026-08-17,,,rules
play_store,com.myntra.android,Every time delay delivery and delivery agents refuse to deliver order. Customer service just only want feedback they do not care about customer delivery experience,1,2026-08-17,,,rules
play_store,com.myntra.android,"the product looks good but the quality is not good, fabric is too stretchable",3,2026-08-17,,quality_doubt,rules
play_store,com.myntra.android,very good app for purchasing items but the worst part is myntra after sales support Not able to contact customer care support and talk to them even chatting with customer care is also not available The only thing available after delivery othe item is chatting with bot worst aftersale support,4,2026-08-17,,,rules
play_store,com.myntra.android,I love shopping from myntra and the product quality are great 😃,5,2026-08-17,,quality_doubt,rules
play_store,com.myntra.android,all products are too good and original .,5,2026-08-17,,,rules
play_store,com.myntra.android,Ordered Dresses and they are superb.,5,2026-08-17,,,rules
play_store,com.myntra.android,most quality product this app,5,2026-08-17,,quality_doubt,rules
play_store,com.myntra.android,The quality is top notch 👍,5,2026-08-17,,quality_doubt,rules
play_store,com.myntra.android,app ui experience is awesome,5,2026-08-17,,,rules
play_store,com.myntra.android,The quality of clothes Myntra provides is unbeatable...,5,2026-08-17,,quality_doubt,rules
play_store,com.myntra.android,its app doesn't have a good customer service i didn't received my payment for the product which I have returned i tried to contact myntra policy service but they didn't reached out its literally very disappointing to keep someone payments on hold,1,2026-08-17,,,rules
